#seq;rnd_rate;wrt_rate;io_size;sys_cpu;usr_cpu;cpu_ctx;cpu_minf;cpu_majf;r_io_bytes;r_bw;r_bw_min;r_bw_max;r_bw_mean;r_bw_dev;r_iops;r_runtime;r_min_lat;r_max_lat;r_mean_lat;r_stddev_lat;w_io_bytes;w_bw;w_bw_min;w_bw_max;w_bw_mean;w_bw_dev;w_iops;w_runtime;w_min_lat;w_max_lat;w_mean_lat;w_stddev_lat
2;80;60;16;0.81;0.25;12818;7;0;81888;1235;126;2058;1265.44;384.09;77;66293;113;495333;12023.73;24729.33;122912;1854;31;3243;1900.75;623.68;115;66293;145;340611;605.41;4322.74
3;80;60;16;0.77;0.27;12818;7;0;81888;1268;62;1984;1285.04;409.25;79;64573;87;455381;11314.14;20214.85;122912;1903;125;3337;1933.71;653.14;118;64573;148;431728;854.43;10771.51
4;80;60;16;0.83;0.19;12815;7;0;81888;1224;189;2176;1254.61;373.88;76;66877;137;450023;11414.32;18423.7;122912;1837;184;3360;1881.03;612.72;114;66877;142;458721;1087.2;14197.69
1;80;60;32;0.91;0.35;6410;7;0;82048;2958;533;5709;3026.17;1002.95;92;27729;111;425553;9392.15;15716.84;122752;4426;1066;8345;4524.42;1424.07;138;27729;183;496200;937.11;11933.49
2;80;60;32;0.97;0.38;6407;7;0;82048;2968;384;5568;2993.19;964.15;92;27644;133;406643;9509.8;15550.13;122752;4440;255;8704;4477.92;1558.66;138;27644;187;377570;836.26;8380.33
3;80;60;32;0.91;0.42;6411;7;0;82048;2976;913;5153;3036.31;757.9;93;27569;143;483067;9430.2;16463.86;122752;4452;1660;9097;4544.9;1348.71;139;27569;187;447354;869.93;9840.82
4;80;60;32;1.14;0.2;6410;7;0;82048;2964;822;5290;3026.79;863.17;92;27674;119;303380;9132.12;10654.8;122752;4435;1526;7330;4528.67;1367.71;138;27674;187;481522;1096.55;13834.14
1;80;60;64;1.15;0.41;3204;7;0;84288;6199;2810;9089;6257.54;1437.42;96;13595;205;72473;8686.99;7748.91;120512;8864;2682;15564;8914.19;2482.54;138;13595;262;375868;1129.57;12594.56
2;80;60;64;1.21;0.4;3204;7;0;84288;6525;1973;9561;6542.17;1497.16;101;12916;224;344348;8544.9;11549.35;120512;9330;3082;18613;9421.54;2799.02;145;12916;260;347596;868.29;8089.89
3;80;60;64;1.54;0.19;3205;7;0;84288;6615;3442;9816;6620.96;1465.55;103;12741;217;339365;8427.79;11310.79;120512;9458;4000;17466;9539.96;2642.57;147;12741;258;325930;856.52;7586.35
4;80;60;64;1.5;0.12;3207;7;0;84288;6210;3534;9523;6345.8;1444.35;97;13571;217;392283;9035.75;13272.58;120512;8880;4136;17904;9068.44;2631.94;138;13571;257;424541;872.11;9828.83
1;80;60;128;1.41;0.23;1470;7;0;80128;11743;6545;16453;11934.08;3066.04;91;6823;367;53707;8940.33;6817.37;107264;15720;7854;24922;16105.0;4644.29;122;6823;391;477784;1447.78;16562.29
2;80;60;128;1.22;0.61;1468;6;0;80128;12238;5205;18176;12647.67;3420.12;95;6547;375;442531;9309.45;18314.46;107264;16383;8114;26624;16874.67;4854.18;127;6547;407;27969;842.37;1297.29
3;80;60;128;1.54;0.31;1469;8;0;80128;12357;4284;19888;12671.25;3733.89;96;6484;362;38524;8559.6;5937.05;107264;16542;7854;27537;16893.75;4824.32;129;6484;399;425727;1327.74;14714.19
4;80;60;128;1.28;0.18;1470;6;0;80128;11683;6022;20277;12143.33;3479.97;91;6858;360;508437;9835.29;21143.2;107264;15640;8584;26613;16265.75;4438.4;122;6858;391;21518;821.21;1258.17
1;80;60;256;1.45;0.68;804;6;0;89088;21597;18070;26894;21616.62;3369.09;84;4125;704;33638;10462.11;4903.06;115712;28051;23040;37944;27927.38;4924.63;109;4125;717;1733;1052.71;284.47
2;80;60;256;1.24;0.57;803;6;0;89088;21297;17201;27648;21386.25;3654.02;83;4183;692;61732;10643.91;5600.92;115712;27662;20950;37647;27757.38;4884.3;108;4183;678;1931;1043.12;288.93
3;80;60;256;1.65;0.39;803;6;0;89088;21581;18395;27648;21630.12;3328.64;84;4128;686;38503;10489.52;5048.97;115712;28031;23318;38247;27925.5;4732.51;109;4128;660;1859;1041.22;281.65
4;80;60;256;1.55;0.19;805;7;0;89088;21513;17465;27648;21621.12;3456.78;84;4141;687;33945;10521.17;4990.05;115712;27943;22483;37721;27809.75;4450.68;109;4141;679;5810;1045.15;362.0
1;80;60;512;1.44;0.43;405;6;0;89088;32115;29577;39462;32562.2;3950.92;62;2774;1200;53074;13890.61;6861.21;115712;41713;31492;58687;41721.8;11354.54;81;2774;1216;2350;1562.69;246.69
2;80;60;512;1.65;0.0;402;6;0;89088;30614;26570;38912;31224.4;4781.84;59;2910;1198;53176;14647.4;8424.17;115712;39763;28220;59392;38979.0;11979.87;77;2910;1250;5365;1580.01;349.42
3;80;60;512;1.31;0.58;403;6;0;89088;32431;30000;38526;32665.6;3350.48;63;2747;1161;53218;13718.09;6757.64;115712;42123;31629;57790;41559.2;10594.18;82;2747;1250;2777;1574.41;248.54
4;80;60;512;1.56;0.14;403;6;0;89088;31670;30236;37512;32342.4;2963.0;61;2813;1202;53179;14100.54;7337.61;115712;41134;31744;55762;41436.4;9741.7;80;2813;1201;5377;1574.6;371.76
1;80;60;1024;1.02;0.17;202;6;0;89088;37797;26624;47352;34262.25;9350.56;36;2357;2729;263701;23246.23;29415.74;115712;49092;26624;63136;45256.25;15542.02;47;2357;2443;4216;2942.82;486.31
2;80;60;1024;0.85;0.51;202;6;0;89088;37909;26412;49152;38161.25;11361.82;37;2350;2403;203516;22763.61;23706.63;115712;49239;32507;62060;49671.25;12601.54;48;2350;2513;18892;3251.82;1773.38
3;80;60;1024;1.03;0.34;202;6;0;89088;38251;28614;50294;38237.0;9500.27;37;2329;2949;61876;22187.52;12852.29;115712;49683;37059;64377;50835.75;11676.23;48;2329;2384;39104;3511.67;3923.49
4;80;60;1024;0.52;0.52;202;6;0;89088;38616;31568;48665;39454.75;7209.47;37;2307;2400;63518;22405.07;13730.04;115712;50156;38834;64887;51963.5;11437.91;48;2307;2476;10361;3149.07;1114.26
1;80;80;2;0.37;0.1;97828;7;0;39236;39;1;207;50.24;37.44;19;983210;120;1458776;35836.3;103968.34;156308;158;1;820;198.16;149.09;79;983210;91;1470749;3575.96;47896.16
2;80;80;2;0.36;0.11;97831;8;0;39236;39;1;179;49.44;36.79;19;982184;116;1479302;36546.85;107115.65;156308;159;1;826;196.88;148.02;79;982184;83;1498691;3384.49;44960.08
3;80;80;2;0.37;0.1;97826;7;0;39236;39;1;188;49.7;36.69;19;984607;131;1430220;36078.17;104168.16;156308;158;1;849;197.0;147.88;79;984607;82;1454498;3533.18;48045.59
4;80;80;2;0.37;0.11;97840;7;0;39236;39;1;163;50.05;36.88;19;981818;113;1458507;35700.15;101785.93;156308;159;1;863;198.15;146.15;79;981818;88;1493902;3592.34;49039.98
1;80;80;4;0.98;0.26;51221;7;0;41168;198;15;397;202.96;75.42;49;207224;128;486152;15351.04;28177.22;163632;789;55;1584;808.0;300.06;197;207224;112;486579;1193.95;10441.05
2;80;80;4;0.96;0.26;51220;7;0;41168;197;7;396;203.19;77.52;49;208696;124;648373;15451.7;30264.05;163632;784;46;1542;807.6;302.73;196;208696;116;533428;1204.74;10592.73
3;80;80;4;0.96;0.26;51214;7;0;41168;198;15;380;202.91;74.92;49;207808;87;484982;15376.74;28117.37;163632;787;55;1568;807.69;311.29;196;207808;114;524276;1201.94;10465.87
4;80;80;4;0.97;0.25;51217;7;0;41168;197;7;400;202.76;74.3;49;208069;134;698049;15523.17;29870.34;163632;786;39;1560;807.01;307.07;196;208069;110;458477;1171.52;10268.14
1;80;80;8;0.98;0.32;25617;7;0;41120;428;15;782;436.46;139.29;53;96074;78;454698;13569.56;20718.55;163680;1703;244;3360;1735.85;566.25;212;96074;120;485159;1277.07;11857.26
2;80;80;8;1.03;0.28;25626;7;0;41120;423;47;795;432.79;147.06;52;96998;116;499579;14190.8;25049.77;163680;1687;205;3285;1721.4;601.01;210;96998;120;513225;1166.17;10283.61
3;80;80;8;1.01;0.29;25629;7;0;41120;427;45;846;435.77;153.64;53;96175;101;457064;13955.81;24718.53;163680;1701;31;3113;1731.12;616.13;212;96175;124;504328;1184.92;10631.17
4;80;80;8;0.95;0.34;25618;7;0;41120;424;15;774;435.07;146.87;53;96818;129;448712;14137.11;26011.1;163680;1690;79;3342;1732.97;590.83;211;96818;122;518470;1170.89;10779.35
1;80;80;16;1.09;0.36;12814;7;0;41440;899;95;1641;929.81;280.11;56;46058;113;197499;12046.26;11987.26;163360;3546;96;5641;3646.08;1098.28;221;46058;143;526191;1445.43;14082.36
2;80;80;16;1.08;0.35;12811;7;0;41440;913;402;1696;925.98;259.63;57;45384;114;368662;13079.52;17908.94;163360;3599;1248;6548;3682.34;1028.42;224;45384;138;473238;1117.53;8220.86
3;80;80;16;1.13;0.3;12814;7;0;41440;920;31;1600;929.93;284.35;57;45025;115;411178;12315.42;14474.35;163360;3628;319;6336;3690.12;1067.95;226;45025;139;553267;1275.97;11213.13
4;80;80;16;1.19;0.24;12814;7;0;41440;926;122;1627;935.0;273.78;57;44709;114;419662;12402.75;15914.53;163360;3653;335;5984;3696.73;1025.33;228;44709;145;425015;1223.06;9529.15
1;80;80;32;1.28;0.31;6411;7;0;41184;1861;187;3392;1874.44;709.24;58;22121;164;333267;11993.84;14325.48;163616;7396;637;11387;7449.53;2277.34;231;22121;184;437641;1297.43;10357.89
2;80;80;32;1.32;0.32;6406;7;0;41184;1814;223;3094;1834.33;563.81;56;22694;173;148057;11884.66;12033.51;163616;7209;1340;12268;7314.3;2132.71;225;22694;178;460457;1436.89;12059.7
3;80;80;32;1.16;0.35;6408;8;0;41184;1814;443;3365;1829.28;600.09;56;22697;160;398732;12690.95;18905.61;163616;7208;2154;13269;7291.91;2227.61;225;22697;183;355778;1234.55;8088.58
4;80;80;32;1.22;0.37;6408;7;0;41184;1817;754;3257;1853.24;573.6;56;22658;165;410221;12864.34;20836.3;163616;7221;3015;13668;7398.95;2116.61;225;22658;179;497286;1183.49;10698.38
1;80;80;64;1.5;0.43;3206;8;0;42880;3817;747;6362;3883.24;1199.7;59;11232;230;132558;11312.93;11371.55;161920;14415;3735;23808;14659.48;4514.93;225;11232;254;480122;1432.96;12029.84
2;80;80;64;1.4;0.72;3205;7;0;42880;4299;2161;7152;4406.11;1168.22;67;9974;206;42957;9986.47;7705.88;161920;16234;10389;28235;16452.72;4061.42;253;9974;252;324453;1287.2;9148.07
3;80;80;64;1.68;0.54;3205;7;0;42880;4097;1528;6884;4181.47;1226.54;64;10465;231;359521;11270.3;20483.67;161920;15472;6471;27665;15802.16;4310.47;241;10465;242;303950;1140.9;6258.47
4;80;80;64;1.41;0.3;3208;9;0;42880;3983;1877;6770;4021.32;1269.0;62;10764;205;167932;10790.83;11350.48;161920;15042;7643;25804;15013.84;4353.64;235;10764;252;368154;1386.13;12257.72
1;80;80;128;1.21;0.78;1465;8;0;43392;7705;3463;12288;7807.2;2610.45;60;5631;358;58510;11193.82;8748.69;143232;25436;10691;37888;25931.9;6750.79;198;5631;385;459407;1629.13;13818.24
2;80;80;128;1.3;0.59;1466;7;0;43392;7059;2688;11550;7099.7;2499.99;55;6147;363;61854;11826.38;10115.98;143232;23301;8182;36773;23642.4;7136.71;182;6147;381;671185;1900.1;20278.31
3;80;80;128;1.92;0.16;1460;6;0;43392;8697;6201;12370;8833.67;1863.18;67;4989;390;36927;10804.32;7821.61;143232;28709;24741;39384;29015.11;4265.65;224;4989;367;12968;1173.78;1457.18
4;80;80;128;1.62;0.35;1462;7;0;43392;7623;1796;11901;7964.5;2776.74;59;5692;359;168788;11307.85;12386.36;143232;25163;8846;37889;26294.1;7210.9;196;5692;382;467258;1650.09;14109.5
1;80;80;256;1.85;0.74;805;6;0;44800;13793;10098;21504;13959.67;4404.35;53;3248;738;121677;14464.64;15207.67;160000;49261;41855;66560;49329.0;9195.77;192;3248;636;21582;1135.05;1196.82
2;80;80;256;1.15;0.64;803;6;0;44800;14258;10730;21914;14086.83;4070.46;55;3142;636;49447;14140.74;10656.84;160000;50922;44674;67237;50763.0;8600.5;198;3142;649;8705;1057.1;753.33
3;80;80;256;1.84;0.66;805;6;0;44800;14693;11193;22393;14599.4;4439.58;57;3049;651;44826;13418.86;10108.91;160000;52476;47651;68707;53475.0;8628.22;204;3049;637;8422;1109.13;817.67
4;80;80;256;1.39;0.88;804;6;0;44800;14154;11264;21626;14008.17;3800.69;55;3165;717;95288;14009.82;11613.83;160000;50552;42496;65886;50349.17;9496.64;197;3165;641;10363;1129.77;984.05
1;80;80;512;0.87;1.39;403;6;0;43008;18674;15088;26050;18965.5;5136.06;36;2303;1233;57646;18686.82;12665.81;161792;70252;57344;89174;70282.25;13652.48;137;2303;1215;19030;2306.67;2480.22
2;80;80;512;0.87;0.87;402;6;0;43008;18610;14912;25396;18702.25;4831.76;36;2311;1215;57606;19049.94;13193.2;161792;70009;48188;88380;70372.0;16609.16;136;2311;1213;22045;2236.48;2407.73
3;80;80;512;1.39;0.52;404;7;0;43008;18691;15198;25196;18744.75;4729.86;36;2301;1218;57527;18917.82;13010.43;161792;70313;48956;87685;70996.75;16344.88;137;2301;1198;34876;2240.38;2948.3
4;80;80;512;1.73;0.52;405;6;0;43008;18634;14976;24576;18641.5;4476.76;36;2308;1132;57611;18854.01;12467.13;161792;70100;49042;87040;69622.25;15699.69;136;2308;1232;34920;2278.62;2930.82
1;80;80;1024;1.2;0.4;203;7;0;49152;24600;19961;29201;25262.0;4768.19;24;1998;3659;67597;28075.71;14760.9;155648;77901;61440;95391;77560.66;17039.95;76;1998;2346;21493;4264.4;3674.54
2;80;80;1024;1.34;0.19;202;6;0;49152;23495;21578;25550;23430.0;1835.47;22;2092;10353;72875;29971.79;16294.35;155648;74401;58963;91247;73452.0;13953.72;72;2092;2381;27628;4282.68;3789.34
3;80;80;1024;1.55;0.0;202;8;0;49152;23860;18858;29481;25651.0;5898.86;23;2060;2704;88873;29623.94;19005.77;155648;75557;62894;98107;78182.34;18058.53;73;2060;2335;53680;4179.96;5188.27
4;80;80;1024;1.33;0.0;202;6;0;49152;23294;20439;26624;23282.0;2864.45;22;2110;9267;75319;31379.48;17491.64;155648;73766;56888;94208;73641.5;15502.51;72;2110;2442;20208;3961.43;3235.56
1;80;100;2;0.44;0.13;102541;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;220;1;4047;267.97;342.23;110;928144;81;1553282;9057.02;57065.23
2;80;100;2;0.45;0.12;102547;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;221;1;3984;267.33;335.62;110;926521;45;1518487;9041.17;56294.31
3;80;100;2;0.46;0.12;102554;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;221;1;3716;267.8;341.72;110;926531;83;1498310;9041.24;56265.97
4;80;100;2;0.44;0.13;102544;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;221;1;4035;268.88;342.23;110;924548;83;1544354;9021.81;56253.37
1;80;100;4;1.73;0.42;51216;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;1581;7;2904;1627.38;466.44;395;129503;115;591369;2520.98;11380.17
2;80;100;4;1.65;0.44;51212;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;1569;23;2840;1617.23;466.7;392;130525;112;602869;2540.96;11504.2
3;80;100;4;1.7;0.52;51218;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;1624;53;3057;1659.93;414.26;406;126032;115;565040;2453.1;10220.74
4;80;100;4;1.69;0.47;51218;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;1622;22;3152;1660.75;531.4;405;126197;114;532000;2456.5;10628.35
1;80;100;8;1.71;0.51;25612;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;3190;116;5869;3277.94;904.11;398;64198;121;541675;2499.21;11025.34
2;80;100;8;1.65;0.59;25619;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;3268;64;6231;3326.45;1013.11;408;62657;121;671986;2438.93;10710.59
3;80;100;8;1.78;0.53;25623;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;3249;44;5666;3311.8;934.82;406;63027;123;638770;2453.42;10312.0
4;80;100;8;1.71;0.55;25621;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;3246;358;5776;3328.72;950.94;405;63077;123;543295;2455.38;10705.34
1;80;100;16;1.81;0.44;12810;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;6305;108;11424;6508.15;1978.36;394;32478;140;580695;2529.02;11193.55
2;80;100;16;1.82;0.72;12806;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;6716;479;12384;6904.28;2255.01;419;30490;136;579756;2373.34;10931.86
3;80;100;16;1.78;0.48;12810;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;6404;94;12000;6543.33;2114.23;400;31979;131;502903;2489.54;11387.12
4;80;100;16;1.7;0.61;12809;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;6486;61;11680;6574.2;2260.61;405;31575;135;480633;2458.24;10536.12
1;80;100;32;2.27;0.54;6406;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;13181;2548;21952;13402.96;3940.32;411;15537;172;537103;2419.12;11743.0
2;80;100;32;2.47;0.61;6404;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;14184;1932;23428;14497.74;4530.67;443;14438;177;644738;2246.99;9828.23
3;80;100;32;2.02;0.46;6406;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;12954;5237;21056;13454.55;3573.81;404;15809;180;517908;2461.64;10321.69
4;80;100;32;1.88;0.72;6405;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;13192;5784;20183;13436.68;2967.96;412;15524;180;528367;2417.09;11230.23
1;80;100;64;2.17;0.69;3205;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;25271;10544;45641;25947.47;8506.02;394;8104;239;464105;2523.52;8895.93
2;80;100;64;2.24;0.81;3205;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;26065;10771;40448;27535.0;8510.19;407;7857;248;637893;2446.47;11837.8
3;80;100;64;2.28;0.38;3208;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;24288;8672;39269;24881.81;6522.33;379;8432;259;494276;2626.12;9507.54
4;80;100;64;2.56;0.59;3206;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;27313;9841;44071;29541.62;8144.53;426;7498;244;652665;2334.27;11891.79
1;80;100;128;3.1;0.52;1605;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;52974;44346;70770;53453.43;8739.44;413;3866;405;33779;2407.5;3166.86
2;80;100;128;3.23;0.96;1604;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;61170;55585;79141;61665.0;8831.38;477;3348;392;15598;2083.93;2206.62
3;80;100;128;3.21;0.52;1605;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;53070;43856;74306;53307.71;10418.74;414;3859;409;29523;2403.04;3055.56
4;80;100;128;2.06;0.99;1604;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;45919;34304;73904;45913.38;12364.8;358;4460;402;48303;2778.32;3997.36
1;80;100;256;1.18;0.74;803;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;75711;60031;121101;77412.2;25302.39;295;2705;625;35380;3371.83;4687.84
2;80;100;256;1.55;1.72;802;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;88161;74240;124952;91149.5;23223.42;344;2323;629;42034;2894.99;3602.89
3;80;100;256;1.93;1.44;805;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;82150;66560;132343;84745.5;31861.2;320;2493;610;40803;3107.3;4135.32
4;80;100;256;2.76;0.86;803;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;88123;75833;126482;89106.75;24924.38;344;2324;629;26603;2896.49;3469.06
1;80;100;512;1.52;0.87;403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;111183;94019;146139;113095.66;28730.2;217;1842;1223;32608;4595.17;4736.67
2;80;100;512;1.34;0.57;403;8;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;97709;79553;140288;98946.75;27951.36;190;2096;1251;40789;5229.72;6594.8
3;80;100;512;1.25;0.84;403;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;107001;83800;141768;107274.66;30514.43;208;1914;1176;29320;4773.94;4925.35
4;80;100;512;1.54;0.88;402;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;112775;88275;148908;113924.66;31375.6;220;1816;1223;34386;4530.24;5108.76
1;80;100;1024;1.51;0.5;202;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;128643;104296;163512;130663.34;30135.35;125;1592;2487;54312;7950.12;8261.19
2;80;100;1024;0.5;1.25;203;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;127920;104000;168970;129139.0;34887.91;124;1601;2370;46293;7994.38;7558.77
3;80;100;1024;1.28;0.51;202;6;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;130695;106071;168300;130060.0;33472.83;127;1567;2345;37722;7825.78;7223.24
4;80;100;1024;1.29;0.52;204;7;0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0;204800;131958;110648;167266;130339.34;32003.0;128;1552;2480;52108;7748.54;7784.74
1;100;0;2;0.91;0.32;102416;5;0;204800;434;308;2844;430.13;131.19;217;471553;49;86536;4596.04;3104.4;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;2;0.91;0.29;102408;5;0;204800;433;324;3117;430.75;142.34;216;471959;48;66625;4600.08;3097.08;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;2;0.92;0.32;102416;6;0;204800;433;286;3370;431.28;148.45;216;471917;46;87733;4599.47;3098.25;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;2;0.92;0.31;102412;5;0;204800;435;307;2720;431.01;127.59;217;470587;47;101201;4586.49;3096.36;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;4;0.95;0.32;51209;6;0;204800;873;672;3283;864.1;220.52;218;234502;51;62976;4570.87;3095.47;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;4;1.07;0.37;51206;5;0;204800;873;667;3848;866.02;240.28;218;234477;52;66209;4569.49;3111.49;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;4;0.98;0.35;51213;5;0;204800;873;686;3516;864.72;226.53;218;234401;52;62799;4568.61;3088.41;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;4;0.98;0.33;51209;5;0;204800;873;645;4016;864.94;238.77;218;234482;53;62904;4570.26;3112.26;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;8;0.83;0.3;25614;6;0;204800;1768;1392;5632;1737.33;414.6;221;115789;60;59534;4513.71;3131.38;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;8;0.89;0.24;25615;5;0;204800;1768;1333;5507;1736.62;406.84;221;115781;64;64036;4513.34;3150.46;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;8;0.85;0.27;25608;6;0;204800;1767;1392;8126;1760.52;565.14;220;115869;63;59541;4516.78;3160.44;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;8;0.88;0.25;25619;5;0;204800;1767;1333;6850;1750.57;502.87;220;115892;63;61447;4517.61;3218.21;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;16;0.84;0.33;12806;5;0;204800;3566;2752;13376;3551.41;1092.94;222;57424;81;62363;4476.87;3220.36;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;16;0.88;0.27;12813;5;0;204800;3572;2752;14112;3572.38;1186.42;223;57334;80;64928;4469.75;3257.46;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;16;0.91;0.24;12816;5;0;204800;3564;2746;13714;3554.03;1131.83;222;57456;80;61630;4479.2;3280.0;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;16;0.94;0.24;12808;5;0;204800;3568;2698;14656;3571.68;1217.44;223;57391;79;57227;4474.22;3207.31;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;32;0.98;0.31;6406;5;0;204800;7275;5587;12914;7005.11;1330.54;227;28151;117;46987;4389.23;3332.03;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;32;1.04;0.23;6409;5;0;204800;7266;5216;13041;6993.64;1361.4;227;28185;120;78635;4394.47;3460.26;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;32;0.98;0.23;6408;5;0;204800;7260;5523;12964;6995.13;1328.17;226;28206;113;56814;4397.68;3382.82;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;32;1.01;0.2;6404;5;0;204800;7266;5312;22400;7266.0;2446.21;227;28186;110;60133;4394.62;3403.94;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;64;1.74;0.46;3206;6;0;204800;14627;10433;24615;13992.7;3120.27;228;14001;190;43167;4365.34;3415.44;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;64;1.2;0.37;3207;5;0;204800;14592;10454;25853;13904.67;3215.35;228;14035;178;48215;4376.1;3443.65;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;64;1.03;0.29;3204;5;0;204800;14703;10730;26867;14189.26;3550.31;229;13929;177;39815;4343.19;3393.63;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;64;1.59;0.6;3203;5;0;204800;14579;10496;26112;13942.48;3276.88;227;14047;179;55166;4379.68;3571.49;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;128;1.13;0.18;1604;5;0;204800;23193;18031;29264;22719.23;2749.49;181;8830;421;39655;5508.78;3428.44;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;128;1.35;0.45;1605;5;0;204800;23006;19633;29148;22508.0;2484.38;179;8902;472;32258;5553.94;3363.35;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;100;0;128;0.9;0.36;1604;5;0;204800;23000;19633;29714;22433.06;2614.48;179;8904;458;42309;5554.96;3469.03;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;100;0;128;0.68;0.41;1603;6;0;204800;23191;18613;28919;22713.41;2609.32;181;8831;463;45785;5509.58;3474.01;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;100;0;256;1.45;0.0;803;5;0;204800;37135;33325;40554;37034.7;2151.81;145;5515;714;31899;6884.64;3176.82;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;100;0;256;1.21;0.14;803;5;0;204800;36525;32702;39697;36477.64;2288.7;142;5607;740;45887;6998.27;3705.69;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
